accuracy,accuracy_degradation,actual_evidence_position,answer_bearing_accuracy,answer_bearing_correct_n,answer_bearing_scored_n,artifact_sha256,artifact_size_bytes,artifact_uri,attempted_n,completed_n,condition_id,context_instance_id,context_sha256,correct_n,end_to_end_success,error_n,exact_accuracy,exact_correct_n,exact_scored_n,experiment_id,failure_n,failure_rate,format_scored_n,format_valid_n,format_validity,invalid_output_n,median_decode_tokens_per_second,median_peak_memory_bytes,median_post_first_chunk_output_tok_s,median_prefill_tokens_per_second,median_prompt_throughput_proxy_tok_s,median_stream_ttft_s,median_total_s,median_ttft_s,n,quantization_type,relative_degradation,requested_evidence_position,runtime_error_n,scored_accuracy,scored_n,scorer_error_n,scorer_version,short_context_baseline_accuracy,target_context_tokens,task_catalog,task_catalog_sha256,task_id,task_type,variant_condition_id,variant_label
0.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000001:baseline:ctx008192:p050:seed1043,c3ebbc47848d1dad8594046b23538278b62080373e923c75c6fd6db179d394fc,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881298432.0,12.28716500844757,,108.95398252693768,75.57318979105912,76.46843291609548,75.57318979105912,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000001,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000002:baseline:ctx008192:p050:seed1046,59cf70db445f33566d2e890d8460fddecf37a36b0d314e0dcc16d25bb813b90b,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881298432.0,12.022089496659326,,106.79996282986315,77.11613170802593,78.03111408301629,77.11613170802593,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000002,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000003:baseline:ctx008192:p050:seed1047,e4ef253445550dfb5cb0c8e744d49371219f859588953c7e9a2342913b455996,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881298432.0,12.277034972916827,,105.11533800238438,78.36154225002974,79.17607116699219,78.36154225002974,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000003,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000004:baseline:ctx008192:p050:seed1048,1597623490d80fd77f0aec3c16a336f4ca490d89befbb16b5d964a32260fe67b,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881298432.0,12.243972015132984,,105.25994344103175,78.23488908307627,78.9699446670711,78.23488908307627,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000004,literal_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.4991455078125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000005:baseline:ctx008192:p050:seed1049,06578bbf5cac04e1947b3e17f72801d6f9fd06bdeb346df600addffaa15e3336,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18881298432.0,12.219914929575136,,105.64981000464229,77.917792749824,78.5724617918022,77.917792749824,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000005,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000006:baseline:ctx008192:p050:seed1050,319a9c77b5713f5e12b087a38eb23b1a61d95728696241bc03f96710d51b99cf,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881314816.0,12.277670257272073,,105.5533269209778,77.9984889170155,78.97587304189801,77.9984889170155,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000006,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000007:baseline:ctx008192:p050:seed1051,dd71185bbe15ced643f6c7befa256ecd01a649aebba1fb425daac9e0b4f08f05,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881298432.0,12.213430923910899,,105.66321882679814,77.93629695777781,78.75506770797074,77.93629695777781,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000007,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000008:baseline:ctx008192:p050:seed1052,0b8da0e3d7567197749c118e24394d5719e58d00b33e5111f1b9750b8d80c532,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881298432.0,12.186460976470832,,105.64865297384108,77.92811141698621,78.666635917034,77.92811141698621,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000008,literal_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.4991455078125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000009:baseline:ctx008192:p050:seed1053,ffe69cfebdd850744b110b99f1d9d548fb1799888a257bad98db93476fed2441,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18881298432.0,12.267169320895384,,105.6686700120551,77.93227641703561,78.50290520815179,77.93227641703561,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000009,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.4991455078125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.literal.000010:baseline:ctx008192:p050:seed1054,bf24acdd2f9db0aaaf99460141fdd23a417dd815152e1409f5836bea4d4a7dfe,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18881331200.0,12.22518450880428,,105.53184719470758,78.02384037501179,78.76002558297478,78.02384037501179,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000010,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000001:baseline:ctx032768:p050:seed1043,742a7775efbfdc8d4bbba7f3ceed53d016a9c5b129f96366186a71ac8e1982fd,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921930752.0,10.287569525566083,,93.10303269690445,352.4052767090034,353.4745282919612,352.4052767090034,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000001,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000002:baseline:ctx032768:p050:seed1046,db6f2736093beb0d343c16cefe1c0484e6244fb1fb3f28afab01b467f59025ff,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921930752.0,10.26201808473633,,93.09565967086412,352.4546699170023,353.5265838338528,352.4546699170023,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000002,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000003:baseline:ctx032768:p050:seed1047,5cccaeb45825882b9a4074d58c5299e48aad754d3528f4b6cf384a6b0c2034c9,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921930752.0,10.296021334964179,,92.90302785761743,353.19623866607435,353.97323783300817,353.19623866607435,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000003,literal_retrieval,q4_k_m,Q4_K_M
1.0,-1.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000004:baseline:ctx032768:p050:seed1048,2cf85603037a97818c3c16683a33a0b5a6270de056bd4e780c00c8826c93af44,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18921930752.0,10.263379698745121,,92.77709473216599,353.6541006669868,354.3361372090876,353.6541006669868,1,Q4_K_M,,0.5,0,1.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000004,literal_retrieval,q4_k_m,Q4_K_M
0.0,1.0,0.499786376953125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000005:baseline:ctx032768:p050:seed1049,4993cf1f7eb0ea1092af78f5c03bd1ddf50995569e807223612e7c1533ae6eb8,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921930752.0,10.270423364100521,,92.754576676444,353.70761395897716,354.7786506251432,353.70761395897716,1,Q4_K_M,1.0,0.5,0,0.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000005,literal_retrieval,q4_k_m,Q4_K_M
1.0,-1.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000006:baseline:ctx032768:p050:seed1050,13d50f61ad18ac87766de8106f1a6ee7cbb9bd5ba3b5fff76dffc68c88dc0951,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18921766912.0,10.268644868542642,,92.80383179012217,353.5306610420812,354.2123478751164,353.5306610420812,1,Q4_K_M,,0.5,0,1.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000006,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.499755859375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000007:baseline:ctx032768:p050:seed1051,87e66bfc47216558999038dd3ce9d2626cfa57f5a7562a701fb164acf862c2bf,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921766912.0,10.289991617779679,,92.74820402779564,353.76426254212856,354.9304442501161,353.76426254212856,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000007,literal_retrieval,q4_k_m,Q4_K_M
0.0,0.0,0.49981689453125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000008:baseline:ctx032768:p050:seed1052,1783d581a622e8edc14952479a5bb84c743aceef0a29e5b0e231b8c717985b3b,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18921766912.0,10.277694747112216,,92.66918610823426,354.0443309999537,354.920013749972,354.0443309999537,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000008,literal_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.499786376953125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000009:baseline:ctx032768:p050:seed1053,4c64d4ecd3b6f13d8465ee8e13c14fbc4fb4673651b798d12a3bfd7e7b6df5aa,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18921766912.0,10.240630441294954,,92.69190675114115,353.97912449995056,354.66267616604455,353.97912449995056,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000009,literal_retrieval,q4_k_m,Q4_K_M
1.0,-1.0,0.499786376953125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.literal.000010:baseline:ctx032768:p050:seed1054,94b9e611ce001b7da27e96810d762d07ef3dfce98e87937d8adc5ae7905ab322,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18921766912.0,10.252970681224472,,92.68298039101731,354.0024269998539,354.68515595886856,354.0024269998539,1,Q4_K_M,,0.5,0,1.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.literal.000010,literal_retrieval,q4_k_m,Q4_K_M
1.0,0.0,0.4991861979166667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000001:baseline:ctx008192:p050:seed1045,cc1943a6dd8761c310c66f4aafc910b02b1a98c5b906cd30e92fa5519fb2ced5,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18905317376.0,12.164409278759177,,105.50726106119335,78.1083682498429,78.51940341689624,78.1083682498429,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000001,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4991861979166667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000002:baseline:ctx008192:p050:seed1064,0f316793be3f09d950071dcfea213d37600b9102f079b50650ba5f64ef262b62,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18908315648.0,12.189421162478421,,105.55010703089917,78.07666170899756,78.48685345915146,78.07666170899756,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000002,multi_hop,q4_k_m,Q4_K_M
0.0,0.0,0.4991861979166667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000003:baseline:ctx008192:p050:seed1065,83283f53cc0eaae884b8a5890d50fd2c880123a581f45733212c6ba4b23d0cf6,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18908315648.0,12.198092674746908,,105.34483325400515,78.20032312488183,78.77418333292007,78.20032312488183,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000003,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4992268880208333,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000004:baseline:ctx008192:p050:seed1066,ac32879fdf43e51ccebcbe2024875608ad1ec4d79c75a8db4696f61d143cc27f,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18908315648.0,12.16783296579973,,105.43754584401546,78.11259200004861,78.6056954159867,78.11259200004861,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000004,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000005:baseline:ctx008192:p050:seed1067,1c5430327c4aafc6c1ef81da12f6a8a33ef39c7da94ea3f75274d9308c1c08ee,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18908315648.0,12.205476750234077,,105.52026649353334,78.0703107919544,78.47996295895427,78.0703107919544,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000005,multi_hop,q4_k_m,Q4_K_M
0.0,0.0,0.499267578125,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000006:baseline:ctx008192:p050:seed1068,c877c22cfc649b447c19e6bd039752e569ea37362d8a9098f832fbf2fb67be82,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18908315648.0,12.143284687836742,,105.27682868605014,78.23183983401395,78.97299020900391,78.23183983401395,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000006,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4991861979166667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000007:baseline:ctx008192:p050:seed1069,41d97215032c5e04265ba4226f828b1835b6a9792e5ae3203289e122fc15a232,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18908315648.0,12.152643278384126,,105.31099552670618,78.23494554194622,78.64637866686098,78.23494554194622,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000007,multi_hop,q4_k_m,Q4_K_M
0.0,0.0,0.4992268880208333,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000008:baseline:ctx008192:p050:seed1070,3c8a8613c0ec86e4620f4d0139d9c60f78662166154ba476bff97e3fe5ce96de,0,0.0,0,0.0,0,1,exp_003,0,0.0,1,0,0.0,0,,18908315648.0,12.309729627110936,,105.41898302432713,78.15480441600084,83.35394379100762,78.15480441600084,1,Q4_K_M,,0.5,0,0.0,1,0,calibrated.v1,0.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000008,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4990234375,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000009:baseline:ctx008192:p050:seed1071,57b7b59c1de63afdc091a7d254420df0f3ce7b7687905e1cfbcc93e373f55008,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18908315648.0,12.178239959160877,,105.60886334361815,77.99534754198976,78.6522569169756,77.99534754198976,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000009,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4989827473958333,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx008192:p050,task.multihop.000010:baseline:ctx008192:p050:seed1072,ec4d55c8ce490f4edfb0b37ad3cd665af700f7c3e0fbeb4d3c34d4d00d927cbb,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18908315648.0,12.229809462327902,,105.37535653690024,78.20614108303562,78.7785130420234,78.20614108303562,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,8192,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000010,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4997965494791667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000001:baseline:ctx032768:p050:seed1045,f9fe2ed3ecf12b5dd074e7adc2f7c00650db03b93d5413a654d44a1cb00b6c9a,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18945720320.0,10.242108954763122,,92.16442101817073,356.0701584999915,356.5583392078988,356.0701584999915,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000001,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4997965494791667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000002:baseline:ctx032768:p050:seed1064,7c72b660a8e9327d38492b3a1621689838ba7f25bddfa2704de07f5556e528c3,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948718592.0,10.23184248029122,,92.09687304919005,356.3313162920531,356.81998683302663,356.3313162920531,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000002,multi_hop,q4_k_m,Q4_K_M
1.0,-1.0,0.4997965494791667,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000003:baseline:ctx032768:p050:seed1065,06ae7599346fa52e818dd4ef7c335f9e20cc87a42ff175ac7dca41c8370564c7,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948718592.0,10.207301786927955,,92.13390361916997,356.15553787490353,356.6453832918778,356.15553787490353,1,Q4_K_M,,0.5,0,1.0,1,0,calibrated.v1,0.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000003,multi_hop,q4_k_m,Q4_K_M
1.0,0.0,0.4998067220052083,1.0,1,1,8b259e30f860c924fa1fd12d459343e8c2520eb12741f943ad5dcea5d1c4d120,16810714336,artifacts/q4_k_m.gguf,1,1,q4_k_m:ctx032768:p050,task.multihop.000004:baseline:ctx032768:p050:seed1066,6f302d57316dc8acc4f93967d2f81c69d4fce2342142c30bb9b81be655f75697,1,1.0,0,1.0,1,1,exp_003,0,0.0,1,1,1.0,0,,18948718592.0,10.238773173530292,,92.15496607715923,356.0524342500139,356.638441957999,356.0524342500139,1,Q4_K_M,0.0,0.5,0,1.0,1,0,calibrated.v1,1.0,32768,data/tasks/core.v002.jsonl,7631adc23aab29b0a1b06fae51267a940aa9f86d58dbe830724a3a2bc8703512,task.multihop.000004,multi_hop,q4_k_m,Q4_K_M
